date,state,variant,users
2025-11-05,Current,control,184
2025-11-05,Current,treatment,220
2025-11-05,Dormant,control,6
2025-11-05,Dormant,treatment,8
2025-11-05,New,control,1
2025-11-05,New,treatment,2
2025-11-05,Reactivated,control,6
2025-11-05,Reactivated,treatment,9
2025-11-05,Resurrected,treatment,3
2025-11-06,AtRiskMAU,control,51
2025-11-06,AtRiskMAU,treatment,76
2025-11-06,AtRiskWAU,control,124
2025-11-06,AtRiskWAU,treatment,130
2025-11-06,Current,control,196
2025-11-06,Current,treatment,212
2025-11-06,Dormant,control,7
2025-11-06,Dormant,treatment,8
2025-11-06,New,control,1
2025-11-06,New,treatment,1
2025-11-06,Reactivated,control,6
2025-11-06,Reactivated,treatment,4
2025-11-06,Resurrected,treatment,1
2025-11-07,AtRiskMAU,control,50
2025-11-07,AtRiskMAU,treatment,69
2025-11-07,AtRiskWAU,control,126
2025-11-07,AtRiskWAU,treatment,130
2025-11-07,Current,control,194
2025-11-07,Current,treatment,215
2025-11-07,Dormant,control,8
2025-11-07,Dormant,treatment,8
2025-11-07,New,control,1
2025-11-07,New,treatment,1
2025-11-07,Reactivated,control,6
2025-11-07,Reactivated,treatment,10
2025-11-07,Resurrected,control,1
2025-11-08,AtRiskMAU,control,54
2025-11-08,AtRiskMAU,treatment,64
2025-11-08,AtRiskWAU,control,125
2025-11-08,AtRiskWAU,treatment,138
2025-11-08,Current,control,192
2025-11-08,Current,treatment,214
2025-11-08,Dormant,control,8
2025-11-08,Dormant,treatment,9
2025-11-08,New,control,1
2025-11-08,New,treatment,1
2025-11-08,Reactivated,control,7
2025-11-08,Reactivated,treatment,8
2025-11-09,AtRiskMAU,control,50
2025-11-09,AtRiskMAU,treatment,67
2025-11-09,AtRiskWAU,control,122
2025-11-09,AtRiskWAU,treatment,141
2025-11-09,Current,control,195
2025-11-09,Current,treatment,210
2025-11-09,Dormant,control,7
2025-11-09,Dormant,treatment,10
2025-11-09,New,control,1
2025-11-09,New,treatment,2
2025-11-09,Reactivated,control,11
2025-11-09,Reactivated,treatment,6
2025-11-09,Resurrected,control,2
2025-11-10,AtRiskMAU,control,50
2025-11-10,AtRiskMAU,treatment,70
2025-11-10,AtRiskWAU,control,144
2025-11-10,AtRiskWAU,treatment,145
2025-11-10,Current,control,181
2025-11-10,Current,treatment,205
2025-11-10,Dormant,control,7
2025-11-10,Dormant,treatment,10
2025-11-10,New,control,1
2025-11-10,New,treatment,1
2025-11-10,Reactivated,control,5
2025-11-10,Reactivated,treatment,5
2025-11-10,Resurrected,control,1
2025-11-10,Resurrected,treatment,1
2025-11-11,AtRiskMAU,control,50
2025-11-11,AtRiskMAU,treatment,76
2025-11-11,AtRiskWAU,control,134
2025-11-11,AtRiskWAU,treatment,136
2025-11-11,Current,control,192
2025-11-11,Current,treatment,209
2025-11-11,Dormant,control,8
2025-11-11,Dormant,treatment,8
2025-11-11,New,control,3
2025-11-11,New,treatment,4
2025-11-11,Reactivated,control,4
2025-11-11,Reactivated,treatment,5
2025-11-11,Resurrected,control,1
2025-11-11,Resurrected,treatment,3
2025-11-12,AtRiskMAU,control,55
2025-11-12,AtRiskMAU,treatment,80
2025-11-12,AtRiskWAU,control,136
2025-11-12,AtRiskWAU,treatment,122
2025-11-12,Current,control,185
2025-11-12,Current,treatment,224
2025-11-12,Dormant,control,9
2025-11-12,Dormant,treatment,9
2025-11-12,New,control,2
2025-11-12,New,treatment,3
2025-11-12,Reactivated,control,7
2025-11-12,Reactivated,treatment,5
2025-11-12,Resurrected,treatment,1
2025-11-13,AtRiskMAU,control,56
2025-11-13,AtRiskMAU,treatment,75
2025-11-13,AtRiskWAU,control,133
2025-11-13,AtRiskWAU,treatment,129
2025-11-13,Current,control,186
2025-11-13,Current,treatment,218
2025-11-13,Dormant,control,8
2025-11-13,Dormant,treatment,9
2025-11-13,New,control,1
2025-11-13,New,treatment,1
2025-11-13,Reactivated,control,8
2025-11-13,Reactivated,treatment,11
2025-11-13,Resurrected,control,3
2025-11-13,Resurrected,treatment,2
2025-11-14,AtRiskMAU,control,59
2025-11-14,AtRiskMAU,treatment,75
2025-11-14,AtRiskWAU,control,127
2025-11-14,AtRiskWAU,treatment,126
2025-11-14,Current,control,194
2025-11-14,Current,treatment,229
2025-11-14,Dormant,control,7
2025-11-14,Dormant,treatment,9
2025-11-14,New,control,1
2025-11-14,New,treatment,1
2025-11-14,Reactivated,control,7
2025-11-14,Reactivated,treatment,6
2025-11-14,Resurrected,control,1
2025-11-15,AtRiskMAU,control,63
2025-11-15,AtRiskMAU,treatment,70
2025-11-15,AtRiskWAU,control,121
2025-11-15,AtRiskWAU,treatment,124
2025-11-15,Current,control,198
2025-11-15,Current,treatment,234
2025-11-15,Dormant,control,7
2025-11-15,Dormant,treatment,9
2025-11-15,New,control,1
2025-11-15,New,treatment,1
2025-11-15,Reactivated,control,6
2025-11-15,Reactivated,treatment,8
2025-11-15,Resurrected,control,1
2025-11-15,Resurrected,treatment,1
2025-11-16,AtRiskMAU,control,64
2025-11-16,AtRiskMAU,treatment,66
2025-11-16,AtRiskWAU,control,133
2025-11-16,AtRiskWAU,treatment,137
2025-11-16,Current,control,187
2025-11-16,Current,treatment,226
2025-11-16,Dormant,control,7
2025-11-16,Dormant,treatment,10
2025-11-16,New,control,1
2025-11-16,New,treatment,1
2025-11-16,Reactivated,control,5
2025-11-16,Reactivated,treatment,8
2025-11-16,Resurrected,control,1
2025-11-17,AtRiskMAU,control,64
2025-11-17,AtRiskMAU,treatment,62
2025-11-17,AtRiskWAU,control,124
2025-11-17,AtRiskWAU,treatment,147
2025-11-17,Current,control,195
2025-11-17,Current,treatment,218
2025-11-17,Dormant,control,6
2025-11-17,Dormant,treatment,14
2025-11-17,New,control,1
2025-11-17,New,treatment,1
2025-11-17,Reactivated,control,8
2025-11-17,Reactivated,treatment,7
2025-11-17,Resurrected,control,1
2025-11-18,AtRiskMAU,control,61
2025-11-18,AtRiskMAU,treatment,62
2025-11-18,AtRiskWAU,control,146
2025-11-18,AtRiskWAU,treatment,163
2025-11-18,Current,control,177
2025-11-18,Current,treatment,202
2025-11-18,Dormant,control,6
2025-11-18,Dormant,treatment,15
2025-11-18,New,control,3
2025-11-18,New,treatment,3
2025-11-18,Reactivated,control,8
2025-11-18,Reactivated,treatment,5
2025-11-18,Resurrected,control,1
2025-11-18,Resurrected,treatment,2
2025-11-19,AtRiskMAU,control,61
2025-11-19,AtRiskMAU,treatment,59
2025-11-19,AtRiskWAU,control,148
2025-11-19,AtRiskWAU,treatment,143
2025-11-19,Current,control,179
2025-11-19,Current,treatment,223
2025-11-19,Dormant,control,5
2025-11-19,Dormant,treatment,14
2025-11-19,New,control,1
2025-11-19,New,treatment,1
2025-11-19,Reactivated,control,7
2025-11-19,Reactivated,treatment,10
2025-11-19,Resurrected,control,2
2025-11-19,Resurrected,treatment,3
2025-11-20,AtRiskMAU,control,58
2025-11-20,AtRiskMAU,treatment,59
2025-11-20,AtRiskWAU,control,135
2025-11-20,AtRiskWAU,treatment,141
2025-11-20,Current,control,194
2025-11-20,Current,treatment,231
2025-11-20,Dormant,control,3
2025-11-20,Dormant,treatment,13
2025-11-20,New,control,3
2025-11-20,New,treatment,3
2025-11-20,Reactivated,control,10
2025-11-20,Reactivated,treatment,7
2025-11-20,Resurrected,control,3
2025-11-20,Resurrected,treatment,2
2025-11-21,AtRiskMAU,control,53
2025-11-21,AtRiskMAU,treatment,61
2025-11-21,AtRiskWAU,control,144
2025-11-21,AtRiskWAU,treatment,143
2025-11-21,Current,control,191
2025-11-21,Current,treatment,232
2025-11-21,Dormant,control,4
2025-11-21,Dormant,treatment,14
2025-11-21,New,control,1
2025-11-21,New,treatment,1
2025-11-21,Reactivated,control,12
2025-11-21,Reactivated,treatment,6
2025-11-21,Resurrected,control,2
2025-11-22,AtRiskMAU,control,59
2025-11-22,AtRiskMAU,treatment,62
2025-11-22,AtRiskWAU,control,147
2025-11-22,AtRiskWAU,treatment,153
2025-11-22,Current,control,191
2025-11-22,Current,treatment,223
2025-11-22,Dormant,control,5
2025-11-22,Dormant,treatment,12
2025-11-22,New,control,1
2025-11-22,New,treatment,1
2025-11-22,Reactivated,control,5
2025-11-22,Reactivated,treatment,5
2025-11-22,Resurrected,treatment,2
2025-11-23,AtRiskMAU,control,64
2025-11-23,AtRiskMAU,treatment,70
2025-11-23,AtRiskWAU,control,141
2025-11-23,AtRiskWAU,treatment,137
2025-11-23,Current,control,191
2025-11-23,Current,treatment,233
2025-11-23,Dormant,control,4
2025-11-23,Dormant,treatment,12
2025-11-23,New,control,1
2025-11-23,New,treatment,1
2025-11-23,Reactivated,control,6
2025-11-23,Reactivated,treatment,5
2025-11-23,Resurrected,control,2
2025-11-23,Resurrected,treatment,1
2025-11-24,AtRiskMAU,control,67
2025-11-24,AtRiskMAU,treatment,74
2025-11-24,AtRiskWAU,control,144
2025-11-24,AtRiskWAU,treatment,141
2025-11-24,Current,control,188
2025-11-24,Current,treatment,223
2025-11-24,Dormant,control,5
2025-11-24,Dormant,treatment,13
2025-11-24,New,control,1
2025-11-24,New,treatment,1
2025-11-24,Reactivated,control,5
2025-11-24,Reactivated,treatment,6
2025-11-24,Resurrected,treatment,2
2025-11-25,AtRiskMAU,control,63
2025-11-25,AtRiskMAU,treatment,71
2025-11-25,AtRiskWAU,control,146
2025-11-25,AtRiskWAU,treatment,145
2025-11-25,Current,control,184
2025-11-25,Current,treatment,224
2025-11-25,Dormant,control,5
2025-11-25,Dormant,treatment,11
2025-11-25,New,control,1
2025-11-25,New,treatment,1
2025-11-25,Reactivated,control,12
2025-11-25,Reactivated,treatment,6
2025-11-25,Resurrected,treatment,3
2025-11-26,AtRiskMAU,control,62
2025-11-26,AtRiskMAU,treatment,71
2025-11-26,AtRiskWAU,control,140
2025-11-26,AtRiskWAU,treatment,135
2025-11-26,Current,control,198
2025-11-26,Current,treatment,231
2025-11-26,Dormant,control,5
2025-11-26,Dormant,treatment,11
2025-11-26,New,control,1
2025-11-26,New,treatment,1
2025-11-26,Reactivated,control,6
2025-11-26,Reactivated,treatment,11
2025-11-26,Resurrected,treatment,2
2025-11-27,AtRiskMAU,control,71
2025-11-27,AtRiskMAU,treatment,69
2025-11-27,AtRiskWAU,control,125
2025-11-27,AtRiskWAU,treatment,139
2025-11-27,Current,control,204
2025-11-27,Current,treatment,231
2025-11-27,Dormant,control,4
2025-11-27,Dormant,treatment,12
2025-11-27,New,control,1
2025-11-27,New,treatment,2
2025-11-27,Reactivated,control,6
2025-11-27,Reactivated,treatment,9
2025-11-27,Resurrected,control,2
2025-11-27,Resurrected,treatment,2
2025-11-28,AtRiskMAU,control,69
2025-11-28,AtRiskMAU,treatment,71
2025-11-28,AtRiskWAU,control,124
2025-11-28,AtRiskWAU,treatment,130
2025-11-28,Current,control,204
2025-11-28,Current,treatment,242
2025-11-28,Dormant,control,6
2025-11-28,Dormant,treatment,13
2025-11-28,New,control,3
2025-11-28,New,treatment,3
2025-11-28,Reactivated,control,10
2025-11-28,Reactivated,treatment,6
2025-11-28,Resurrected,treatment,2
2025-11-29,AtRiskMAU,control,64
2025-11-29,AtRiskMAU,treatment,71
2025-11-29,AtRiskWAU,control,131
2025-11-29,AtRiskWAU,treatment,129
2025-11-29,Current,control,205
2025-11-29,Current,treatment,244
2025-11-29,Dormant,control,6
2025-11-29,Dormant,treatment,14
2025-11-29,New,control,1
2025-11-29,New,treatment,1
2025-11-29,Reactivated,control,7
2025-11-29,Reactivated,treatment,5
2025-11-29,Resurrected,control,3
2025-11-29,Resurrected,treatment,4
2025-11-30,AtRiskMAU,control,71
2025-11-30,AtRiskMAU,treatment,62
2025-11-30,AtRiskWAU,control,127
2025-11-30,AtRiskWAU,treatment,141
2025-11-30,Current,control,212
2025-11-30,Current,treatment,236
2025-11-30,Dormant,control,4
2025-11-30,Dormant,treatment,15
2025-11-30,New,control,3
2025-11-30,New,treatment,3
2025-11-30,Reactivated,control,1
2025-11-30,Reactivated,treatment,12
2025-11-30,Resurrected,control,2
2025-11-30,Resurrected,treatment,2
2025-12-01,AtRiskMAU,control,67
2025-12-01,AtRiskMAU,treatment,62
2025-12-01,AtRiskWAU,control,129
2025-12-01,AtRiskWAU,treatment,156
2025-12-01,Current,control,207
2025-12-01,Current,treatment,233
2025-12-01,Dormant,control,5
2025-12-01,Dormant,treatment,13
2025-12-01,New,control,2
2025-12-01,New,treatment,3
2025-12-01,Reactivated,control,10
2025-12-01,Reactivated,treatment,5
2025-12-01,Resurrected,control,2
2025-12-01,Resurrected,treatment,2
2025-12-02,AtRiskMAU,control,67
2025-12-02,AtRiskMAU,treatment,61
2025-12-02,AtRiskWAU,control,141
2025-12-02,AtRiskWAU,treatment,159
2025-12-02,Current,control,202
2025-12-02,Current,treatment,235
2025-12-02,Dormant,control,5
2025-12-02,Dormant,treatment,11
2025-12-02,New,control,1
2025-12-02,New,treatment,1
2025-12-02,Reactivated,control,6
2025-12-02,Reactivated,treatment,6
2025-12-02,Resurrected,control,1
2025-12-02,Resurrected,treatment,2
2025-12-03,AtRiskMAU,control,71
2025-12-03,AtRiskMAU,treatment,60
2025-12-03,AtRiskWAU,control,155
2025-12-03,AtRiskWAU,treatment,150
2025-12-03,Current,control,187
2025-12-03,Current,treatment,242
2025-12-03,Dormant,control,7
2025-12-03,Dormant,treatment,12
2025-12-03,New,control,1
2025-12-03,New,treatment,2
2025-12-03,Reactivated,control,3
2025-12-03,Reactivated,treatment,11
2025-12-04,AtRiskMAU,control,75
2025-12-04,AtRiskMAU,treatment,56
2025-12-04,AtRiskWAU,control,129
2025-12-04,AtRiskWAU,treatment,152
2025-12-04,Current,control,207
2025-12-04,Current,treatment,247
2025-12-04,Dormant,control,6
2025-12-04,Dormant,treatment,12
2025-12-04,New,control,2
2025-12-04,New,treatment,3
2025-12-04,Reactivated,control,6
2025-12-04,Reactivated,treatment,8
2025-12-04,Resurrected,control,1
2025-12-04,Resurrected,treatment,2
2025-12-05,AtRiskMAU,control,68
2025-12-05,AtRiskMAU,treatment,60
2025-12-05,AtRiskWAU,control,151
2025-12-05,AtRiskWAU,treatment,144
2025-12-05,Current,control,188
2025-12-05,Current,treatment,255
2025-12-05,Dormant,control,10
2025-12-05,Dormant,treatment,11
2025-12-05,New,control,2
2025-12-05,New,treatment,3
2025-12-05,Reactivated,control,9
2025-12-05,Reactivated,treatment,7
2025-12-05,Resurrected,treatment,3
2025-12-06,AtRiskMAU,control,71
2025-12-06,AtRiskMAU,treatment,56
2025-12-06,AtRiskWAU,control,146
2025-12-06,AtRiskWAU,treatment,151
2025-12-06,Current,control,193
2025-12-06,Current,treatment,251
2025-12-06,Dormant,control,10
2025-12-06,Dormant,treatment,11
2025-12-06,New,control,2
2025-12-06,New,treatment,3
2025-12-06,Reactivated,control,7
2025-12-06,Reactivated,treatment,11
2025-12-06,Resurrected,control,1
2025-12-06,Resurrected,treatment,3
2025-12-07,AtRiskMAU,control,70
2025-12-07,AtRiskMAU,treatment,65
2025-12-07,AtRiskWAU,control,151
2025-12-07,AtRiskWAU,treatment,161
2025-12-07,Current,control,193
2025-12-07,Current,treatment,244
2025-12-07,Dormant,control,10
2025-12-07,Dormant,treatment,11
2025-12-07,New,control,1
2025-12-07,New,treatment,1
2025-12-07,Reactivated,control,5
2025-12-07,Reactivated,treatment,3
2025-12-07,Resurrected,control,1
2025-12-07,Resurrected,treatment,2
2025-12-08,AtRiskMAU,control,73
2025-12-08,AtRiskMAU,treatment,71
2025-12-08,AtRiskWAU,control,148
2025-12-08,AtRiskWAU,treatment,151
2025-12-08,Current,control,189
2025-12-08,Current,treatment,248
2025-12-08,Dormant,control,10
2025-12-08,Dormant,treatment,9
2025-12-08,New,control,1
2025-12-08,New,treatment,1
2025-12-08,Reactivated,control,9
2025-12-08,Reactivated,treatment,5
2025-12-08,Resurrected,control,2
2025-12-08,Resurrected,treatment,3
2025-12-09,AtRiskMAU,control,72
2025-12-09,AtRiskMAU,treatment,75
2025-12-09,AtRiskWAU,control,142
2025-12-09,AtRiskWAU,treatment,158
2025-12-09,Current,control,197
2025-12-09,Current,treatment,237
2025-12-09,Dormant,control,9
2025-12-09,Dormant,treatment,8
2025-12-09,New,control,1
2025-12-09,New,treatment,1
2025-12-09,Reactivated,control,10
2025-12-09,Reactivated,treatment,7
2025-12-09,Resurrected,control,2
2025-12-09,Resurrected,treatment,3
2025-12-10,AtRiskMAU,control,70
2025-12-10,AtRiskMAU,treatment,78
2025-12-10,AtRiskWAU,control,135
2025-12-10,AtRiskWAU,treatment,149
2025-12-10,Current,control,210
2025-12-10,Current,treatment,246
2025-12-10,Dormant,control,8
2025-12-10,Dormant,treatment,7
2025-12-10,New,control,1
2025-12-10,New,treatment,1
2025-12-10,Reactivated,control,8
2025-12-10,Reactivated,treatment,6
2025-12-10,Resurrected,control,2
2025-12-10,Resurrected,treatment,3
2025-12-11,AtRiskMAU,control,74
2025-12-11,AtRiskMAU,treatment,72
2025-12-11,AtRiskWAU,control,145
2025-12-11,AtRiskWAU,treatment,134
2025-12-11,Current,control,200
2025-12-11,Current,treatment,264
2025-12-11,Dormant,control,7
2025-12-11,Dormant,treatment,6
2025-12-11,New,control,2
2025-12-11,New,treatment,3
2025-12-11,Reactivated,control,7
2025-12-11,Reactivated,treatment,13
2025-12-11,Resurrected,control,1
2025-12-11,Resurrected,treatment,1
2025-12-12,AtRiskMAU,control,72
2025-12-12,AtRiskMAU,treatment,69
2025-12-12,AtRiskWAU,control,137
2025-12-12,AtRiskWAU,treatment,171
2025-12-12,Current,control,208
2025-12-12,Current,treatment,236
2025-12-12,Dormant,control,7
2025-12-12,Dormant,treatment,6
2025-12-12,New,control,1
2025-12-12,New,treatment,1
2025-12-12,Reactivated,control,9
2025-12-12,Reactivated,treatment,9
2025-12-12,Resurrected,control,3
2025-12-12,Resurrected,treatment,2
2025-12-13,AtRiskMAU,control,68
2025-12-13,AtRiskMAU,treatment,73
2025-12-13,AtRiskWAU,control,153
2025-12-13,AtRiskWAU,treatment,175
2025-12-13,Current,control,196
2025-12-13,Current,treatment,235
2025-12-13,Dormant,control,7
2025-12-13,Dormant,treatment,5
2025-12-13,New,control,3
2025-12-13,New,treatment,4
2025-12-13,Reactivated,control,10
2025-12-13,Reactivated,treatment,5
2025-12-13,Resurrected,control,3
2025-12-13,Resurrected,treatment,1
2025-12-14,AtRiskMAU,control,70
2025-12-14,AtRiskMAU,treatment,72
2025-12-14,AtRiskWAU,control,143
2025-12-14,AtRiskWAU,treatment,166
2025-12-14,Current,control,212
2025-12-14,Current,treatment,246
2025-12-14,Dormant,control,10
2025-12-14,Dormant,treatment,6
2025-12-14,New,control,3
2025-12-14,New,treatment,3
2025-12-14,Reactivated,control,5
2025-12-14,Reactivated,treatment,8
2025-12-15,AtRiskMAU,control,70
2025-12-15,AtRiskMAU,treatment,78
2025-12-15,AtRiskWAU,control,158
2025-12-15,AtRiskWAU,treatment,160
2025-12-15,Current,control,195
2025-12-15,Current,treatment,248
2025-12-15,Dormant,control,8
2025-12-15,Dormant,treatment,6
2025-12-15,New,control,1
2025-12-15,New,treatment,1
2025-12-15,Reactivated,control,7
2025-12-15,Reactivated,treatment,6
2025-12-15,Resurrected,control,5
2025-12-15,Resurrected,treatment,3
2025-12-16,AtRiskMAU,control,69
2025-12-16,AtRiskMAU,treatment,80
2025-12-16,AtRiskWAU,control,154
2025-12-16,AtRiskWAU,treatment,149
2025-12-16,Current,control,204
2025-12-16,Current,treatment,259
2025-12-16,Dormant,control,7
2025-12-16,Dormant,treatment,5
2025-12-16,New,control,1
2025-12-16,New,treatment,1
2025-12-16,Reactivated,control,9
2025-12-16,Reactivated,treatment,8
2025-12-16,Resurrected,control,1
2025-12-16,Resurrected,treatment,1
2025-12-17,AtRiskMAU,control,71
2025-12-17,AtRiskMAU,treatment,66
2025-12-17,AtRiskWAU,control,137
2025-12-17,AtRiskWAU,treatment,149
2025-12-17,Current,control,225
2025-12-17,Current,treatment,262
2025-12-17,Dormant,control,6
2025-12-17,Dormant,treatment,4
2025-12-17,New,control,3
2025-12-17,New,treatment,4
2025-12-17,Reactivated,control,5
2025-12-17,Reactivated,treatment,21
2025-12-17,Resurrected,control,1
2025-12-17,Resurrected,treatment,1
2025-12-18,AtRiskMAU,control,71
2025-12-18,AtRiskMAU,treatment,71
2025-12-18,AtRiskWAU,control,138
2025-12-18,AtRiskWAU,treatment,153
2025-12-18,Current,control,221
2025-12-18,Current,treatment,268
2025-12-18,Dormant,control,7
2025-12-18,Dormant,treatment,5
2025-12-18,New,control,2
2025-12-18,New,treatment,2
2025-12-18,Reactivated,control,8
2025-12-18,Reactivated,treatment,8
2025-12-18,Resurrected,control,3
2025-12-18,Resurrected,treatment,2
2025-12-19,AtRiskMAU,control,71
2025-12-19,AtRiskMAU,treatment,70
2025-12-19,AtRiskWAU,control,142
2025-12-19,AtRiskWAU,treatment,143
2025-12-19,Current,control,219
2025-12-19,Current,treatment,283
2025-12-19,Dormant,control,7
2025-12-19,Dormant,treatment,5
2025-12-19,New,control,1
2025-12-19,New,treatment,2
2025-12-19,Reactivated,control,10
2025-12-19,Reactivated,treatment,7
2025-12-19,Resurrected,control,1
2025-12-19,Resurrected,treatment,1
2025-12-20,AtRiskMAU,control,72
2025-12-20,AtRiskMAU,treatment,61
2025-12-20,AtRiskWAU,control,152
2025-12-20,AtRiskWAU,treatment,162
2025-12-20,Current,control,213
2025-12-20,Current,treatment,264
2025-12-20,Dormant,control,5
2025-12-20,Dormant,treatment,5
2025-12-20,New,control,2
2025-12-20,New,treatment,2
2025-12-20,Reactivated,control,6
2025-12-20,Reactivated,treatment,17
2025-12-20,Resurrected,control,3
2025-12-20,Resurrected,treatment,2
2025-12-21,AtRiskMAU,control,67
2025-12-21,AtRiskMAU,treatment,58
2025-12-21,AtRiskWAU,control,154
2025-12-21,AtRiskWAU,treatment,179
2025-12-21,Current,control,213
2025-12-21,Current,treatment,256
2025-12-21,Dormant,control,7
2025-12-21,Dormant,treatment,7
2025-12-21,New,control,3
2025-12-21,New,treatment,3
2025-12-21,Reactivated,control,12
2025-12-21,Reactivated,treatment,11
2025-12-21,Resurrected,treatment,2
2025-12-22,AtRiskMAU,control,75
2025-12-22,AtRiskMAU,treatment,63
2025-12-22,AtRiskWAU,control,145
2025-12-22,AtRiskWAU,treatment,164
2025-12-22,Current,control,224
2025-12-22,Current,treatment,278
2025-12-22,Dormant,control,9
2025-12-22,Dormant,treatment,6
2025-12-22,New,control,1
2025-12-22,New,treatment,1
2025-12-22,Reactivated,control,2
2025-12-22,Reactivated,treatment,3
2025-12-22,Resurrected,control,1
2025-12-22,Resurrected,treatment,2
2025-12-23,AtRiskMAU,control,79
2025-12-23,AtRiskMAU,treatment,67
2025-12-23,AtRiskWAU,control,158
2025-12-23,AtRiskWAU,treatment,167
2025-12-23,Current,control,205
2025-12-23,Current,treatment,273
2025-12-23,Dormant,control,7
2025-12-23,Dormant,treatment,4
2025-12-23,New,control,4
2025-12-23,New,treatment,4
2025-12-23,Reactivated,control,5
2025-12-23,Reactivated,treatment,4
2025-12-23,Resurrected,control,3
2025-12-23,Resurrected,treatment,2
2025-12-24,AtRiskMAU,control,76
2025-12-24,AtRiskMAU,treatment,76
2025-12-24,AtRiskWAU,control,153
2025-12-24,AtRiskWAU,treatment,168
2025-12-24,Current,control,214
2025-12-24,Current,treatment,267
2025-12-24,Dormant,control,8
2025-12-24,Dormant,treatment,4
2025-12-24,New,control,1
2025-12-24,New,treatment,1
2025-12-24,Reactivated,control,8
2025-12-24,Reactivated,treatment,4
2025-12-24,Resurrected,control,2
2025-12-24,Resurrected,treatment,2
2025-12-25,AtRiskMAU,control,70
2025-12-25,AtRiskMAU,treatment,64
2025-12-25,AtRiskWAU,control,153
2025-12-25,AtRiskWAU,treatment,171
2025-12-25,Current,control,219
2025-12-25,Current,treatment,267
2025-12-25,Dormant,control,5
2025-12-25,Dormant,treatment,4
2025-12-25,New,control,1
2025-12-25,New,treatment,1
2025-12-25,Reactivated,control,12
2025-12-25,Reactivated,treatment,15
2025-12-25,Resurrected,control,3
2025-12-25,Resurrected,treatment,1
2025-12-26,AtRiskMAU,control,73
2025-12-26,AtRiskMAU,treatment,77
2025-12-26,AtRiskWAU,control,147
2025-12-26,AtRiskWAU,treatment,158
2025-12-26,Current,control,234
2025-12-26,Current,treatment,282
2025-12-26,Dormant,control,4
2025-12-26,Dormant,treatment,4
2025-12-26,New,control,1
2025-12-26,New,treatment,1
2025-12-26,Reactivated,control,4
2025-12-26,Reactivated,treatment,2
2025-12-26,Resurrected,control,1
2025-12-27,AtRiskMAU,control,69
2025-12-27,AtRiskMAU,treatment,73
2025-12-27,AtRiskWAU,control,145
2025-12-27,AtRiskWAU,treatment,159
2025-12-27,Current,control,235
2025-12-27,Current,treatment,273
2025-12-27,Dormant,control,5
2025-12-27,Dormant,treatment,2
2025-12-27,New,control,2
2025-12-27,New,treatment,2
2025-12-27,Reactivated,control,10
2025-12-27,Reactivated,treatment,15
2025-12-27,Resurrected,treatment,2
2025-12-28,AtRiskMAU,control,79
2025-12-28,AtRiskMAU,treatment,73
2025-12-28,AtRiskWAU,control,150
2025-12-28,AtRiskWAU,treatment,161
2025-12-28,Current,control,226
2025-12-28,Current,treatment,281
2025-12-28,Dormant,control,6
2025-12-28,Dormant,treatment,3
2025-12-28,New,control,1
2025-12-28,New,treatment,1
2025-12-28,Reactivated,control,3
2025-12-28,Reactivated,treatment,8
2025-12-28,Resurrected,control,2
2025-12-29,AtRiskMAU,control,82
2025-12-29,AtRiskMAU,treatment,75
2025-12-29,AtRiskWAU,control,155
2025-12-29,AtRiskWAU,treatment,167
2025-12-29,Current,control,216
2025-12-29,Current,treatment,272
2025-12-29,Dormant,control,10
2025-12-29,Dormant,treatment,4
2025-12-29,New,control,1
2025-12-29,New,treatment,1
2025-12-29,Reactivated,control,4
2025-12-29,Reactivated,treatment,9
2025-12-30,AtRiskMAU,control,75
2025-12-30,AtRiskMAU,treatment,69
2025-12-30,AtRiskWAU,control,180
2025-12-30,AtRiskWAU,treatment,174
2025-12-30,Current,control,190
2025-12-30,Current,treatment,266
2025-12-30,Dormant,control,9
2025-12-30,Dormant,treatment,4
2025-12-30,New,control,1
2025-12-30,New,treatment,1
2025-12-30,Reactivated,control,12
2025-12-30,Reactivated,treatment,13
2025-12-30,Resurrected,control,2
2025-12-30,Resurrected,treatment,2
2025-12-31,AtRiskMAU,control,71
2025-12-31,AtRiskMAU,treatment,74
2025-12-31,AtRiskWAU,control,150
2025-12-31,AtRiskWAU,treatment,161
2025-12-31,Current,control,227
2025-12-31,Current,treatment,285
2025-12-31,Dormant,control,9
2025-12-31,Dormant,treatment,4
2025-12-31,New,control,1
2025-12-31,New,treatment,1
2025-12-31,Reactivated,control,11
2025-12-31,Reactivated,treatment,5
2025-12-31,Resurrected,control,1
